amount,vendor,account,posting_date,user_id,description,label
1223.25,Vendor_20,Sales,2023-12-05,1081,Regular business transaction,0
1113.44,Vendor_5,HR,2023-04-16,1083,Regular business transaction,0
1014.98,Vendor_20,HR,2023-01-23,1089,Regular business transaction,0
1065.84,Vendor_9,Admin,2023-03-19,1038,Regular business transaction,0
1487.04,Vendor_5,IT,2023-09-25,1036,Regular business transaction,0
1346.93,Vendor_16,Marketing,2023-05-21,1001,Regular business transaction,0
1144.65,Vendor_17,HR,2023-03-26,1027,Regular business transaction,0
436.21,Vendor_8,Admin,2023-11-28,1012,Regular business transaction,0
787.0,Vendor_6,Admin,2023-07-14,1033,Regular business transaction,0
1107.56,Vendor_11,Sales,2023-09-19,1000,Regular business transaction,0
1226.77,Vendor_1,Marketing,2023-02-05,1030,Regular business transaction,0
1087.13,Vendor_5,Finance,2023-11-28,1080,Regular business transaction,0
575.04,Vendor_16,Sales,2023-08-05,1000,Regular business transaction,0
1149.22,Vendor_2,HR,2023-11-20,1081,Regular business transaction,0
1238.13,Vendor_18,Marketing,2023-11-02,1047,Regular business transaction,0
618.58,Vendor_9,HR,2023-04-04,1082,Regular business transaction,0
765.6,Vendor_2,Legal,2023-04-06,1088,Regular business transaction,0
1204.16,Vendor_10,HR,2023-10-18,1050,Regular business transaction,0
1418.22,Vendor_20,HR,2023-06-02,1055,Regular business transaction,0
823.37,Vendor_5,Marketing,2023-09-11,1037,Regular business transaction,0
1158.58,Vendor_18,Finance,2023-07-05,1041,Regular business transaction,0
726.99,Vendor_1,HR,2023-09-04,1055,Regular business transaction,0
1022.67,Vendor_9,Admin,2023-02-23,1092,Regular business transaction,0
1101.82,Vendor_17,HR,2023-06-16,1020,Regular business transaction,0
816.15,Vendor_15,Legal,2023-03-17,1037,Regular business transaction,0
1006.19,Vendor_3,IT,2023-05-10,1040,Regular business transaction,0
317.97,Vendor_11,HR,2023-09-08,1041,Regular business transaction,0
1118.64,Vendor_14,HR,2023-05-23,1025,Regular business transaction,0
744.06,Vendor_4,Sales,2023-02-01,1028,Regular business transaction,0
1001.47,Vendor_13,IT,2023-11-13,1059,Regular business transaction,0
606.8,Vendor_17,IT,2023-01-09,1085,Regular business transaction,0
849.79,Vendor_5,Marketing,2023-09-27,1061,Regular business transaction,0
1024.17,Vendor_12,Sales,2023-10-09,1033,Regular business transaction,0
1275.23,Vendor_19,Admin,2023-05-07,1046,Regular business transaction,0
994.21,Vendor_15,Finance,2023-10-01,1045,Regular business transaction,0
1080.82,Vendor_13,Legal,2023-11-30,1087,Regular business transaction,0
1429.28,Vendor_6,IT,2023-08-10,1089,Regular business transaction,0
393.58,Vendor_18,Sales,2023-06-04,1046,Regular business transaction,0
1152.18,Vendor_4,Marketing,2023-08-17,1024,Regular business transaction,0
965.03,Vendor_8,Sales,2023-09-26,1086,Regular business transaction,0
951.79,Vendor_1,Finance,2023-03-27,1094,Regular business transaction,0
503.47,Vendor_4,Marketing,2023-10-01,1055,Regular business transaction,0
1129.33,Vendor_4,Sales,2023-05-08,1071,Regular business transaction,0
1282.7,Vendor_16,Sales,2023-04-25,1060,Regular business transaction,0
1787.61,Vendor_14,Admin,2023-10-11,1025,Regular business transaction,0
754.9,Vendor_18,HR,2023-06-10,1093,Regular business transaction,0
1014.31,Vendor_20,Admin,2023-08-25,1089,Regular business transaction,0
905.61,Vendor_14,Marketing,2023-05-21,1018,Regular business transaction,0
761.63,Vendor_1,Admin,2023-01-15,1074,Regular business transaction,0
642.96,Vendor_8,HR,2023-10-03,1009,Regular business transaction,0
597.54,Vendor_3,HR,2023-09-16,1071,Regular business transaction,0
817.04,Vendor_20,Admin,2023-09-27,1097,Regular business transaction,0
899.1,Vendor_18,HR,2023-06-06,1044,Regular business transaction,0
1148.45,Vendor_3,HR,2023-01-11,1031,Regular business transaction,0
620.34,Vendor_7,IT,2023-10-13,1055,Regular business transaction,0
841.31,Vendor_2,Marketing,2023-12-30,1065,Regular business transaction,0
1082.15,Vendor_17,Legal,2023-06-26,1000,Regular business transaction,0
948.97,Vendor_7,Legal,2023-09-19,1015,Regular business transaction,0
1051.41,Vendor_2,IT,2023-06-08,1032,Regular business transaction,0
742.86,Vendor_9,Finance,2023-06-18,1067,Regular business transaction,0
1151.61,Vendor_17,HR,2023-10-15,1001,Regular business transaction,0
1154.46,Vendor_1,IT,2023-01-19,1066,Regular business transaction,0
317.65,Vendor_2,Sales,2023-06-23,1082,Regular business transaction,0
1169.88,Vendor_13,Sales,2023-06-04,1007,Regular business transaction,0
1420.19,Vendor_4,Admin,2023-09-22,1072,Regular business transaction,0
549.95,Vendor_12,HR,2023-05-04,1095,Regular business transaction,0
599.29,Vendor_5,IT,2023-11-05,1037,Regular business transaction,0
1175.79,Vendor_16,HR,2023-10-07,1070,Regular business transaction,0
1433.63,Vendor_9,IT,2023-05-12,1014,Regular business transaction,0
213.7,Vendor_16,HR,2023-02-04,1081,Regular business transaction,0
1126.76,Vendor_3,Admin,2023-12-30,1044,Regular business transaction,0
1111.58,Vendor_4,IT,2023-06-19,1068,Regular business transaction,0
941.14,Vendor_8,Sales,2023-09-08,1042,Regular business transaction,0
1213.03,Vendor_4,Legal,2023-01-14,1025,Regular business transaction,0
1241.77,Vendor_8,Marketing,2023-01-15,1047,Regular business transaction,0
934.13,Vendor_8,Marketing,2023-07-18,1060,Regular business transaction,0
701.59,Vendor_2,IT,2023-02-23,1069,Regular business transaction,0
1278.0,Vendor_4,Admin,2023-02-19,1081,Regular business transaction,0
821.2,Vendor_14,Marketing,2023-12-10,1035,Regular business transaction,0
1786.12,Vendor_14,Sales,2023-06-19,1014,Regular business transaction,0
828.47,Vendor_6,Marketing,2023-04-20,1039,Regular business transaction,0
864.44,Vendor_11,HR,2023-02-24,1077,Regular business transaction,0
1232.96,Vendor_13,HR,2023-08-21,1023,Regular business transaction,0
1091.2,Vendor_18,Sales,2023-12-26,1081,Regular business transaction,0
1444.53,Vendor_8,Sales,2023-06-15,1066,Regular business transaction,0
1017.67,Vendor_9,IT,2023-03-03,1018,Regular business transaction,0
1530.01,Vendor_8,Admin,2023-08-30,1053,Regular business transaction,0
1107.09,Vendor_1,IT,2023-10-24,1039,Regular business transaction,0
801.87,Vendor_5,Legal,2023-06-13,1035,Regular business transaction,0
754.95,Vendor_17,Admin,2023-10-31,1000,Regular business transaction,0
829.63,Vendor_20,HR,2023-12-04,1061,Regular business transaction,0
975.19,Vendor_9,Finance,2023-01-28,1044,Regular business transaction,0
1084.97,Vendor_17,IT,2023-07-07,1090,Regular business transaction,0
1231.98,Vendor_6,Sales,2023-06-17,1043,Regular business transaction,0
1118.62,Vendor_10,IT,2023-11-01,1044,Regular business transaction,0
1316.2,Vendor_17,HR,2023-04-01,1044,Regular business transaction,0
760.96,Vendor_7,HR,2023-02-18,1006,Regular business transaction,0
747.59,Vendor_13,IT,2023-12-30,1066,Regular business transaction,0
655.96,Vendor_8,HR,2023-06-16,1018,Regular business transaction,0
1245.36,Vendor_6,Legal,2023-10-20,1048,Regular business transaction,0
1151.13,Vendor_5,HR,2023-05-12,1088,Regular business transaction,0
1707.28,Vendor_17,Admin,2023-01-22,1033,Regular business transaction,0
591.71,Vendor_8,Legal,2023-07-17,1053,Regular business transaction,0
895.9,Vendor_13,Finance,2023-04-11,1096,Regular business transaction,0
1338.03,Vendor_4,Admin,2023-06-26,1030,Regular business transaction,0
1255.9,Vendor_1,Sales,2023-10-04,1006,Regular business transaction,0
813.64,Vendor_4,Finance,2023-03-15,1038,Regular business transaction,0
905.13,Vendor_8,Sales,2023-03-13,1099,Regular business transaction,0
527.78,Vendor_3,HR,2023-08-04,1047,Regular business transaction,0
1030.18,Vendor_1,Marketing,2023-05-08,1021,Regular business transaction,0
612.14,Vendor_3,Sales,2023-03-19,1043,Regular business transaction,0
933.51,Vendor_20,HR,2023-03-08,1078,Regular business transaction,0
1365.76,Vendor_6,Legal,2023-05-22,1015,Regular business transaction,0
1169.19,Vendor_15,Admin,2023-12-30,1089,Regular business transaction,0
1489.98,Vendor_16,Marketing,2023-01-30,1051,Regular business transaction,0
1077.62,Vendor_18,Sales,2023-03-06,1013,Regular business transaction,0
666.31,Vendor_1,Marketing,2023-08-17,1038,Regular business transaction,0
1219.34,Vendor_18,Legal,2023-10-26,1052,Regular business transaction,0
1065.42,Vendor_18,HR,2023-07-17,1053,Regular business transaction,0
904.66,Vendor_16,Marketing,2023-11-22,1029,Regular business transaction,0
1410.17,Vendor_2,Admin,2023-01-11,1031,Regular business transaction,0
629.49,Vendor_6,Sales,2023-02-10,1025,Regular business transaction,0
1112.57,Vendor_18,IT,2023-03-30,1003,Regular business transaction,0
993.42,Vendor_2,Marketing,2023-05-20,1021,Regular business transaction,0
1462.52,Vendor_1,Marketing,2023-03-20,1087,Regular business transaction,0
1216.75,Vendor_8,Marketing,2023-03-28,1082,Regular business transaction,0
669.04,Vendor_3,HR,2023-07-14,1057,Regular business transaction,0
673.13,Vendor_12,Finance,2023-05-15,1070,Regular business transaction,0
1407.52,Vendor_1,IT,2023-01-09,1023,Regular business transaction,0
763.42,Vendor_16,HR,2023-08-28,1085,Regular business transaction,0
572.4,Vendor_20,IT,2023-09-11,1069,Regular business transaction,0
1029.22,Vendor_7,HR,2023-03-16,1095,Regular business transaction,0
1125.88,Vendor_20,Finance,2023-11-26,1012,Regular business transaction,0
908.91,Vendor_4,Sales,2023-09-23,1084,Regular business transaction,0
984.94,Vendor_16,Sales,2023-11-04,1067,Regular business transaction,0
1640.18,Vendor_4,Finance,2023-02-20,1053,Regular business transaction,0
736.22,Vendor_13,Finance,2023-12-30,1039,Regular business transaction,0
1088.92,Vendor_17,IT,2023-12-05,1002,Regular business transaction,0
880.38,Vendor_10,Sales,2023-02-11,1079,Regular business transaction,0
1497.46,Vendor_13,Finance,2023-04-25,1086,Regular business transaction,0
937.41,Vendor_6,Legal,2023-11-17,1034,Regular business transaction,0
586.56,Vendor_16,IT,2023-03-29,1044,Regular business transaction,0
1130.99,Vendor_13,Finance,2023-03-30,1057,Regular business transaction,0
886.75,Vendor_17,IT,2023-03-06,1073,Regular business transaction,0
852.06,Vendor_10,Admin,2023-01-03,1047,Regular business transaction,0
1512.23,Vendor_4,HR,2023-02-02,1032,Regular business transaction,0
1213.13,Vendor_17,Legal,2023-12-06,1028,Regular business transaction,0
1522.7,Vendor_12,Legal,2023-12-30,1038,Regular business transaction,0
854.84,Vendor_10,Legal,2023-07-12,1083,Regular business transaction,0
1008.24,Vendor_3,Admin,2023-08-02,1030,Regular business transaction,0
645.68,Vendor_5,Sales,2023-09-29,1021,Regular business transaction,0
1221.42,Vendor_16,Marketing,2023-10-28,1004,Regular business transaction,0
1169.47,Vendor_16,IT,2023-04-23,1059,Regular business transaction,0
1251.3,Vendor_14,Marketing,2023-08-07,1008,Regular business transaction,0
951.22,Vendor_9,Legal,2023-06-19,1089,Regular business transaction,0
806.2,Vendor_8,IT,2023-10-17,1074,Regular business transaction,0
1247.47,Vendor_2,Sales,2023-05-09,1069,Regular business transaction,0
1113.06,Vendor_19,HR,2023-01-19,1068,Regular business transaction,0
1210.79,Vendor_6,Marketing,2023-07-29,1050,Regular business transaction,0
616.19,Vendor_17,Admin,2023-09-18,1050,Regular business transaction,0
1261.77,Vendor_8,IT,2023-07-03,1000,Regular business transaction,0
1093.03,Vendor_7,Legal,2023-03-27,1095,Regular business transaction,0
1078.11,Vendor_1,Marketing,2023-11-08,1006,Regular business transaction,0
845.27,Vendor_1,Legal,2023-04-16,1093,Regular business transaction,0
385.26,Vendor_10,Finance,2023-01-25,1089,Regular business transaction,0
897.75,Vendor_11,Legal,2023-05-24,1099,Regular business transaction,0
1029.54,Vendor_20,IT,2023-12-02,1044,Regular business transaction,0
1375.12,Vendor_3,Admin,2023-09-01,1012,Regular business transaction,0
714.03,Vendor_15,HR,2023-01-03,1069,Regular business transaction,0
1097.61,Vendor_1,Admin,2023-05-11,1020,Regular business transaction,0
1262.1,Vendor_4,Legal,2023-07-10,1028,Regular business transaction,0
1279.98,Vendor_10,Admin,2023-06-06,1006,Regular business transaction,0
1247.22,Vendor_1,Legal,2023-03-11,1012,Regular business transaction,0
1083.52,Vendor_16,IT,2023-08-09,1016,Regular business transaction,0
1535.31,Vendor_5,Marketing,2023-11-24,1094,Regular business transaction,0
1330.38,Vendor_17,Legal,2023-08-30,1063,Regular business transaction,0
791.19,Vendor_9,HR,2023-01-24,1081,Regular business transaction,0
1581.14,Vendor_13,Sales,2023-01-29,1035,Regular business transaction,0
831.61,Vendor_3,Legal,2023-06-20,1025,Regular business transaction,0
1309.17,Vendor_4,IT,2023-09-01,1075,Regular business transaction,0
980.38,Vendor_11,IT,2023-07-25,1060,Regular business transaction,0
878.91,Vendor_18,Finance,2023-08-12,1047,Regular business transaction,0
1731.57,Vendor_1,IT,2023-12-14,1091,Regular business transaction,0
1121.0,Vendor_10,Sales,2023-12-04,1012,Regular business transaction,0
1134.55,Vendor_3,IT,2023-09-04,1080,Regular business transaction,0
758.59,Vendor_3,Admin,2023-03-13,1014,Regular business transaction,0
1119.24,Vendor_8,Legal,2023-10-29,1044,Regular business transaction,0
638.47,Vendor_20,Finance,2023-11-23,1035,Regular business transaction,0
1605.05,Vendor_19,Marketing,2023-05-29,1076,Regular business transaction,0
449.24,Vendor_9,IT,2023-02-25,1015,Regular business transaction,0
1554.47,Vendor_1,IT,2023-03-31,1071,Regular business transaction,0
1276.63,Vendor_10,Sales,2023-07-08,1089,Regular business transaction,0
982.35,Vendor_3,Marketing,2023-05-16,1037,Regular business transaction,0
697.2,Vendor_3,Sales,2023-03-17,1073,Regular business transaction,0
834.06,Vendor_16,Marketing,2023-05-07,1076,Regular business transaction,0
1153.97,Vendor_18,Sales,2023-06-10,1025,Regular business transaction,0
582.32,Vendor_6,Legal,2023-10-30,1064,Regular business transaction,0
1271.36,Vendor_20,IT,2023-08-14,1001,Regular business transaction,0
1278.28,Vendor_6,Sales,2023-11-27,1092,Regular business transaction,0
928.72,Vendor_15,Admin,2023-06-23,1086,Regular business transaction,0
758.64,Vendor_19,HR,2023-11-11,1075,Regular business transaction,0
806.03,Vendor_13,Finance,2023-12-24,1045,Regular business transaction,0
1182.25,Vendor_13,Sales,2023-03-28,1011,Regular business transaction,0
787.02,Vendor_20,Finance,2023-05-07,1088,Regular business transaction,0
832.19,Vendor_19,Sales,2023-04-18,1002,Regular business transaction,0
235.09,Vendor_9,HR,2023-07-19,1029,Regular business transaction,0
1346.86,Vendor_6,Sales,2023-06-14,1082,Regular business transaction,0
1578.23,Vendor_4,Admin,2023-10-22,1018,Regular business transaction,0
971.18,Vendor_11,Legal,2023-01-04,1024,Regular business transaction,0
865.65,Vendor_12,Marketing,2023-06-04,1001,Regular business transaction,0
1023.8,Vendor_3,Sales,2023-12-03,1098,Regular business transaction,0
619.53,Vendor_12,HR,2023-02-06,1082,Regular business transaction,0
1021.98,Vendor_12,Marketing,2023-07-27,1062,Regular business transaction,0
287.41,Vendor_9,Finance,2023-11-27,1070,Regular business transaction,0
739.39,Vendor_2,HR,2023-09-12,1009,Regular business transaction,0
1245.4,Vendor_16,Sales,2023-08-03,1046,Regular business transaction,0
1045.43,Vendor_11,IT,2023-11-30,1019,Regular business transaction,0
664.19,Vendor_14,Admin,2023-02-05,1007,Regular business transaction,0
736.94,Vendor_4,Admin,2023-07-09,1006,Regular business transaction,0
973.31,Vendor_4,Sales,2023-02-06,1084,Regular business transaction,0
783.25,Vendor_12,HR,2023-02-27,1085,Regular business transaction,0
1499.16,Vendor_12,Legal,2023-09-08,1067,Regular business transaction,0
771.45,Vendor_3,Sales,2023-03-23,1058,Regular business transaction,0
712.14,Vendor_19,Legal,2023-07-13,1027,Regular business transaction,0
1197.07,Vendor_1,HR,2023-03-26,1011,Regular business transaction,0
1620.95,Vendor_3,IT,2023-04-11,1046,Regular business transaction,0
684.51,Vendor_7,Finance,2023-06-08,1058,Regular business transaction,0
1093.58,Vendor_2,Marketing,2023-08-06,1057,Regular business transaction,0
777.24,Vendor_4,Admin,2023-09-17,1047,Regular business transaction,0
1181.03,Vendor_11,Marketing,2023-10-31,1016,Regular business transaction,0
1276.84,Vendor_13,Sales,2023-03-08,1034,Regular business transaction,0
902.98,Vendor_14,HR,2023-10-22,1010,Regular business transaction,0
1390.9,Vendor_15,Legal,2023-07-15,1077,Regular business transaction,0
680.37,Vendor_13,Admin,2023-08-02,1028,Regular business transaction,0
575.31,Vendor_19,Legal,2023-07-09,1051,Regular business transaction,0
1401.54,Vendor_7,Marketing,2023-02-10,1007,Regular business transaction,0
1095.59,Vendor_4,IT,2023-03-14,1002,Regular business transaction,0
917.99,Vendor_19,Admin,2023-04-16,1018,Regular business transaction,0
1234.68,Vendor_14,Sales,2023-05-19,1065,Regular business transaction,0
1514.38,Vendor_6,Finance,2023-01-14,1026,Regular business transaction,0
622.39,Vendor_18,Marketing,2023-09-01,1054,Regular business transaction,0
1315.06,Vendor_1,IT,2023-12-04,1037,Regular business transaction,0
985.3,Vendor_16,Legal,2023-10-13,1070,Regular business transaction,0
545.35,Vendor_15,IT,2023-03-23,1047,Regular business transaction,0
961.01,Vendor_11,Sales,2023-06-20,1061,Regular business transaction,0
642.87,Vendor_13,Finance,2023-06-10,1028,Regular business transaction,0
956.86,Vendor_10,Legal,2023-05-20,1067,Regular business transaction,0
470.24,Vendor_4,IT,2023-02-11,1009,Regular business transaction,0
1226.88,Vendor_6,HR,2023-04-02,1036,Regular business transaction,0
831.26,Vendor_14,IT,2023-01-04,1058,Regular business transaction,0
1274.61,Vendor_11,Legal,2023-06-10,1062,Regular business transaction,0
1272.14,Vendor_7,Marketing,2023-10-21,1002,Regular business transaction,0
1123.74,Vendor_6,Sales,2023-04-22,1074,Regular business transaction,0
1041.17,Vendor_5,Marketing,2023-11-18,1056,Regular business transaction,0
728.72,Vendor_14,Marketing,2023-08-10,1005,Regular business transaction,0
390.37,Vendor_11,Legal,2023-03-28,1041,Regular business transaction,0
751.28,Vendor_8,HR,2023-05-24,1075,Regular business transaction,0
680.52,Vendor_13,IT,2023-11-05,1056,Regular business transaction,0
1442.3,Vendor_11,Admin,2023-10-12,1056,Regular business transaction,0
984.89,Vendor_19,Sales,2023-04-30,1086,Regular business transaction,0
1075.25,Vendor_10,Marketing,2023-02-03,1080,Regular business transaction,0
926.33,Vendor_8,Legal,2023-09-19,1042,Regular business transaction,0
1007.84,Vendor_5,Marketing,2023-10-30,1031,Regular business transaction,0
1319.71,Vendor_19,HR,2023-04-30,1053,Regular business transaction,0
1022.49,Vendor_4,HR,2023-10-10,1085,Regular business transaction,0
1441.6,Vendor_13,Sales,2023-12-23,1037,Regular business transaction,0
1173.52,Vendor_13,IT,2023-07-19,1036,Regular business transaction,0
731.16,Vendor_19,Finance,2023-09-14,1039,Regular business transaction,0
915.1,Vendor_15,Legal,2023-06-15,1053,Regular business transaction,0
418.12,Vendor_2,IT,2023-01-26,1078,Regular business transaction,0
989.55,Vendor_12,Finance,2023-04-12,1063,Regular business transaction,0
1218.68,Vendor_1,IT,2023-10-25,1038,Regular business transaction,0
1070.0,Vendor_1,IT,2023-10-28,1043,Regular business transaction,0
1034.54,Vendor_6,Legal,2023-05-11,1062,Regular business transaction,0
741.73,Vendor_20,HR,2023-10-07,1030,Regular business transaction,0
892.27,Vendor_18,IT,2023-06-17,1055,Regular business transaction,0
1187.57,Vendor_17,Marketing,2023-02-07,1051,Regular business transaction,0
820.22,Vendor_1,Legal,2023-05-27,1039,Regular business transaction,0
1209.84,Vendor_6,HR,2023-03-27,1068,Regular business transaction,0
953.32,Vendor_12,Admin,2023-04-20,1053,Regular business transaction,0
1223.96,Vendor_12,Finance,2023-10-10,1065,Regular business transaction,0
590.41,Vendor_17,HR,2023-12-24,1025,Regular business transaction,0
1204.42,Vendor_16,Marketing,2023-08-01,1056,Regular business transaction,0
1220.2,Vendor_20,Legal,2023-09-04,1033,Regular business transaction,0
1321.32,Vendor_20,Legal,2023-03-11,1091,Regular business transaction,0
824.61,Vendor_1,HR,2023-02-24,1075,Regular business transaction,0
814.75,Vendor_4,Admin,2023-12-04,1028,Regular business transaction,0
747.02,Vendor_2,Marketing,2023-02-27,1050,Regular business transaction,0
1427.73,Vendor_1,HR,2023-04-28,1057,Regular business transaction,0
1394.82,Vendor_16,Marketing,2023-04-30,1012,Regular business transaction,0
1070.43,Vendor_20,Marketing,2023-07-14,1088,Regular business transaction,0
1443.04,Vendor_3,Marketing,2023-02-23,1037,Regular business transaction,0
863.51,Vendor_19,Finance,2023-06-26,1008,Regular business transaction,0
1063.11,Vendor_20,Sales,2023-10-10,1052,Regular business transaction,0
1056.86,Vendor_7,Legal,2023-05-23,1084,Regular business transaction,0
1130.98,Vendor_14,Finance,2023-10-17,1089,Regular business transaction,0
399.22,Vendor_13,Marketing,2023-01-14,1026,Regular business transaction,0
1291.27,Vendor_20,Legal,2023-05-19,1072,Regular business transaction,0
1237.73,Vendor_3,Legal,2023-03-01,1002,Regular business transaction,0
619.87,Vendor_4,Admin,2023-01-11,1027,Regular business transaction,0
593.46,Vendor_13,Admin,2023-07-15,1079,Regular business transaction,0
1219.62,Vendor_14,Legal,2023-07-05,1007,Regular business transaction,0
800.27,Vendor_13,HR,2023-07-22,1075,Regular business transaction,0
1291.17,Vendor_6,HR,2023-11-22,1050,Regular business transaction,0
920.73,Vendor_16,HR,2023-06-21,1003,Regular business transaction,0
1441.29,Vendor_7,Admin,2023-11-18,1096,Regular business transaction,0
1073.06,Vendor_7,Admin,2023-08-24,1025,Regular business transaction,0
588.14,Vendor_13,Sales,2023-04-23,1034,Regular business transaction,0
1005.5,Vendor_17,Admin,2023-05-21,1049,Regular business transaction,0
962.98,Vendor_16,HR,2023-09-12,1054,Regular business transaction,0
982.94,Vendor_19,Marketing,2023-07-21,1009,Regular business transaction,0
941.35,Vendor_9,IT,2023-12-18,1001,Regular business transaction,0
1390.36,Vendor_15,Admin,2023-09-15,1049,Regular business transaction,0
998.77,Vendor_8,Marketing,2023-11-10,1019,Regular business transaction,0
656.24,Vendor_9,Legal,2023-07-08,1008,Regular business transaction,0
642.69,Vendor_8,Finance,2023-12-25,1097,Regular business transaction,0
1028.63,Vendor_11,Admin,2023-01-24,1016,Regular business transaction,0
593.19,Vendor_2,HR,2023-12-06,1006,Regular business transaction,0
736.83,Vendor_12,Sales,2023-05-02,1050,Regular business transaction,0
986.75,Vendor_11,Legal,2023-05-22,1007,Regular business transaction,0
1388.24,Vendor_15,IT,2023-09-19,1025,Regular business transaction,0
926.87,Vendor_7,IT,2023-01-23,1002,Regular business transaction,0
972.9,Vendor_12,IT,2023-02-11,1008,Regular business transaction,0
853.37,Vendor_16,HR,2023-01-28,1009,Regular business transaction,0
1235.3,Vendor_20,Legal,2023-07-31,1035,Regular business transaction,0
1058.35,Vendor_4,Sales,2023-11-06,1022,Regular business transaction,0
991.22,Vendor_8,Marketing,2023-05-08,1006,Regular business transaction,0
812.88,Vendor_14,Finance,2023-02-13,1084,Regular business transaction,0
982.61,Vendor_17,Admin,2023-07-05,1034,Regular business transaction,0
1045.18,Vendor_5,Marketing,2023-02-21,1024,Regular business transaction,0
1129.37,Vendor_7,Admin,2023-12-01,1008,Regular business transaction,0
736.37,Vendor_5,Sales,2023-10-21,1077,Regular business transaction,0
1045.53,Vendor_4,Admin,2023-11-08,1059,Regular business transaction,0
1178.7,Vendor_13,Marketing,2023-03-19,1030,Regular business transaction,0
1136.38,Vendor_20,IT,2023-11-25,1039,Regular business transaction,0
442.45,Vendor_9,Finance,2023-01-14,1069,Regular business transaction,0
1248.51,Vendor_6,Legal,2023-12-12,1031,Regular business transaction,0
617.27,Vendor_20,Marketing,2023-03-28,1066,Regular business transaction,0
1197.79,Vendor_3,IT,2023-02-06,1048,Regular business transaction,0
1160.95,Vendor_15,Sales,2023-10-29,1078,Regular business transaction,0
1638.19,Vendor_11,Finance,2023-10-07,1055,Regular business transaction,0
688.22,Vendor_9,Legal,2023-09-16,1034,Regular business transaction,0
986.44,Vendor_12,Sales,2023-02-15,1018,Regular business transaction,0
1102.85,Vendor_16,Finance,2023-10-10,1060,Regular business transaction,0
908.99,Vendor_2,Sales,2023-04-27,1013,Regular business transaction,0
569.74,Vendor_14,Admin,2023-02-21,1094,Regular business transaction,0
1019.92,Vendor_3,Sales,2023-11-20,1083,Regular business transaction,0
1162.18,Vendor_13,Finance,2023-01-09,1077,Regular business transaction,0
976.56,Vendor_7,Finance,2023-04-18,1068,Regular business transaction,0
972.31,Vendor_2,HR,2023-03-28,1028,Regular business transaction,0
1281.02,Vendor_17,Marketing,2023-06-09,1024,Regular business transaction,0
1324.02,Vendor_11,Marketing,2023-10-03,1096,Regular business transaction,0
1022.72,Vendor_12,Finance,2023-05-26,1043,Regular business transaction,0
1024.07,Vendor_18,Finance,2023-06-26,1091,Regular business transaction,0
1299.05,Vendor_10,Finance,2023-01-11,1020,Regular business transaction,0
800.67,Vendor_20,Admin,2023-10-22,1019,Regular business transaction,0
1277.65,Vendor_1,Admin,2023-08-23,1083,Regular business transaction,0
856.92,Vendor_8,Legal,2023-09-23,1067,Regular business transaction,0
391.66,Vendor_11,Marketing,2023-08-19,1086,Regular business transaction,0
779.07,Vendor_20,Legal,2023-03-12,1004,Regular business transaction,0
649.85,Vendor_9,Legal,2023-08-30,1070,Regular business transaction,0
877.01,Vendor_13,Finance,2023-02-01,1099,Regular business transaction,0
1524.51,Vendor_9,Admin,2023-02-26,1044,Regular business transaction,0
1142.89,Vendor_5,HR,2023-03-30,1056,Regular business transaction,0
1631.13,Vendor_2,Sales,2023-09-22,1054,Regular business transaction,0
980.02,Vendor_11,Legal,2023-11-06,1070,Regular business transaction,0
1219.88,Vendor_9,IT,2023-02-05,1088,Regular business transaction,0
1373.16,Vendor_19,Legal,2023-07-08,1032,Regular business transaction,0
645.84,Vendor_10,Legal,2023-11-27,1030,Regular business transaction,0
799.81,Vendor_8,IT,2023-04-05,1025,Regular business transaction,0
1231.4,Vendor_4,Legal,2023-04-02,1051,Regular business transaction,0
1295.09,Vendor_5,Marketing,2023-03-25,1040,Regular business transaction,0
1019.05,Vendor_14,Finance,2023-11-10,1019,Regular business transaction,0
1145.91,Vendor_19,Admin,2023-07-08,1075,Regular business transaction,0
156.11,Vendor_15,Sales,2023-09-14,1082,Regular business transaction,0
1197.18,Vendor_10,Sales,2023-07-15,1085,Regular business transaction,0
1230.99,Vendor_19,Legal,2023-03-05,1064,Regular business transaction,0
1103.93,Vendor_2,HR,2023-02-05,1019,Regular business transaction,0
1047.06,Vendor_19,Legal,2023-08-13,1062,Regular business transaction,0
454.54,Vendor_10,Sales,2023-11-29,1097,Regular business transaction,0
1550.24,Vendor_4,Admin,2023-06-10,1012,Regular business transaction,0
696.05,Vendor_7,HR,2023-02-15,1017,Regular business transaction,0
1228.08,Vendor_7,Marketing,2023-07-05,1083,Regular business transaction,0
760.88,Vendor_9,Admin,2023-12-10,1018,Regular business transaction,0
974.81,Vendor_14,HR,2023-02-23,1061,Regular business transaction,0
1039.18,Vendor_9,Admin,2023-05-03,1038,Regular business transaction,0
700.27,Vendor_1,Marketing,2023-03-07,1048,Regular business transaction,0
1313.8,Vendor_6,Marketing,2023-09-14,1075,Regular business transaction,0
833.55,Vendor_7,Admin,2023-05-21,1021,Regular business transaction,0
868.3,Vendor_19,HR,2023-02-15,1059,Regular business transaction,0
1182.16,Vendor_14,Admin,2023-05-20,1013,Regular business transaction,0
508.41,Vendor_7,IT,2023-12-27,1087,Regular business transaction,0
1268.4,Vendor_3,Marketing,2023-09-13,1091,Regular business transaction,0
837.05,Vendor_10,HR,2023-06-21,1081,Regular business transaction,0
967.06,Vendor_19,Admin,2023-04-11,1075,Regular business transaction,0
